scene,q,tx,ty,mean_z,disp_seed,disp_est,disocc,edge,activity,bits_intra,bits_stereo,bits_stereo_mv,bits_stereo_est,bits_stereo_rec_mv,bits_warp,bits_warp_mv,sad_intra,sad_stereo_mv,sad_warp_mv,mvx_q2,mvy_q2
hand,8,7,1,0.342,87.92,88,0.0000,0.0000,2.75,1236.9,455.7,455.7,455.7,560.8,1757.2,1610.5,12127,911,13039,-1,-1
hand,8,8,1,0.612,87.23,72,0.2698,0.0000,4.59,2404.8,1811.2,3024.5,2542.6,3038.5,2924.7,2577.7,68894,140696,45868,-19,-17
hand,8,9,1,1.341,22.44,160,0.7395,0.0000,9.16,4958.6,4846.3,4913.2,6330.1,4987.0,5177.6,2689.5,156939,192305,5335,19,1
hand,8,10,1,1.343,22.41,22,0.0000,0.0000,9.33,5285.8,3886.7,3974.6,4027.1,4036.9,5678.5,2745.4,146734,10923,5313,-1,0
hand,8,11,1,1.345,22.37,22,0.0000,0.0000,10.31,5785.8,4151.5,4350.4,4350.4,4249.1,5963.1,3208.4,160055,10486,5913,0,0
hand,8,12,1,1.347,22.34,22,0.0000,0.0000,10.01,5832.1,4137.9,4418.5,4418.5,4486.6,6062.4,3194.0,190203,7411,5101,-1,0
hand,8,13,1,1.350,22.30,22,0.0000,0.0000,10.57,6124.2,4553.5,4775.5,4775.5,4793.8,7033.8,3603.2,211407,8946,5755,-1,0
hand,8,14,1,1.352,22.27,22,0.0000,0.0000,11.27,5940.2,4733.2,4912.5,4912.5,4929.9,6466.3,3990.7,221588,9675,7493,-1,0
hand,8,15,1,1.354,22.23,24,0.0000,0.3477,11.99,6488.2,5480.1,5179.9,5031.2,5272.8,7255.5,7063.3,227756,41748,340494,1,0
hand,8,0,2,1.556,19.36,20,0.0000,0.0000,13.14,6885.2,4746.0,5120.0,5120.0,4860.4,7059.9,3690.2,225124,10444,6802,0,0
hand,8,1,2,1.559,19.32,18,0.0000,0.0000,12.91,6412.3,4643.0,4854.7,4854.7,4977.1,6650.2,3368.0,229682,10931,6195,-1,0
hand,8,2,2,1.562,19.29,20,0.0000,0.0000,12.38,6628.7,4798.8,4973.6,4973.6,5012.7,6774.6,3371.6,244916,11137,5682,-1,0
hand,8,3,2,1.564,19.25,20,0.0000,0.0000,10.94,5659.2,4200.3,4382.6,4382.6,4377.0,6069.4,3064.2,268933,10680,5365,-1,0
hand,8,4,2,0.791,89.93,112,0.0039,0.0000,6.14,3220.0,3217.4,4370.9,3972.6,4440.5,4815.1,4089.4,139962,160851,80158,19,-17
hand,8,5,2,0.336,89.49,90,0.0000,0.0000,2.73,1255.0,455.7,455.7,455.7,660.1,1722.1,1615.6,12050,1466,13316,0,-1
hand,8,6,2,0.338,88.80,88,0.0000,0.0000,2.74,1133.4,455.7,455.7,455.7,584.2,1614.2,1578.6,10974,1179,11843,0,-1
hand,8,7,2,0.341,88.10,88,0.0000,0.0000,2.66,1299.4,455.7,455.7,455.7,569.6,1772.4,1688.6,13171,927,14185,1,0
hand,8,8,2,0.663,87.40,72,0.2588,0.0000,4.90,2544.0,2784.6,3281.0,2274.7,3345.4,2900.6,2718.3,118237,130208,61414,-17,19
hand,8,9,2,1.582,19.04,138,0.8074,0.0000,10.43,5306.9,5602.5,5674.2,7284.2,5720.3,5386.5,3119.5,218574,248833,6106,16,-8
hand,8,10,2,1.585,19.00,18,0.0000,0.0000,11.00,5763.5,4233.5,4233.5,4233.5,4243.0,6830.6,3328.5,204766,10671,6305,0,0
hand,8,11,2,1.588,18.97,18,0.0000,0.0000,14.42,6621.6,4894.2,4894.2,4894.2,5019.3,7601.2,4009.6,232835,9991,9611,0,0
hand,8,12,2,1.591,18.93,20,0.0000,0.0000,15.61,6140.6,4506.4,4506.4,4506.4,4671.8,7466.2,3961.2,260334,11390,10099,0,0
hand,8,13,2,1.594,18.90,18,0.0000,0.0000,16.38,6794.0,5079.5,5079.5,5079.5,5242.8,8251.4,4328.8,266105,10353,10632,0,0
hand,8,14,2,1.597,18.86,18,0.0000,0.0000,17.00,7341.1,5350.5,5449.0,5449.0,5559.7,8671.8,4895.4,248531,11942,11818,1,0
hand,8,15,2,1.600,18.82,18,0.0000,0.2935,17.76,8410.4,6658.0,6948.3,6948.3,6729.5,8771.8,9498.4,223482,46911,331461,0,0
hand,8,0,3,1.890,15.95,16,0.0000,0.0000,23.32,9234.6,7093.8,7093.8,7093.8,6925.1,9584.9,5507.8,259151,13295,13803,-1,0
hand,8,1,3,1.895,15.92,16,0.0000,0.0000,20.61,8562.6,6043.2,6043.2,6043.2,6151.2,8660.3,4660.2,224009,11839,11241,0,0
hand,8,2,3,1.899,15.88,16,0.0000,0.0000,18.23,8326.9,6069.8,5624.5,5624.5,5761.6,8195.6,4362.4,218598,11749,9932,-1,0
hand,8,3,3,1.903,15.85,16,0.0000,0.0000,17.73,7193.6,5914.6,6094.8,5637.2,5851.5,7956.3,4666.1,276546,16220,10036,-1,0
hand,8,4,3,0.912,90.10,102,0.0000,0.0000,9.62,4324.7,4146.2,4598.6,4982.2,4651.5,6137.9,4032.6,107123,94696,54866,19,-11
hand,8,5,3,0.335,89.67,90,0.0000,0.0000,2.65,1233.9,455.7,455.7,455.7,628.0,1689.7,1546.1,10847,1453,12123,0,-1
hand,8,6,3,0.337,88.97,90,0.0000,0.0000,2.70,1148.6,455.7,455.7,455.7,569.6,1658.8,1579.0,9667,893,11864,-1,-1
hand,8,7,3,0.340,88.28,88,0.0000,0.0000,2.75,1176.9,455.7,455.7,455.7,590.0,1599.6,1634.4,9885,1318,11073,0,-1
hand,8,8,3,0.735,87.58,88,0.2480,0.0000,9.46,3666.2,3908.5,4453.5,4453.5,4289.1,4277.0,4310.2,101501,72998,66917,0,8
hand,8,9,3,1.930,15.63,114,0.8755,0.0000,13.90,6155.3,6493.8,6516.3,7926.4,6530.2,6735.8,3797.2,299124,262217,9960,17,0
hand,8,10,3,1.934,15.60,16,0.0000,0.0000,15.43,6673.4,5109.0,5115.2,5132.0,5183.3,7247.3,3793.4,303409,13486,8566,-1,0
hand,8,11,3,1.939,15.56,16,0.0000,0.0000,17.53,8129.7,5168.9,4914.5,4914.5,5070.4,8328.7,4625.4,300319,11507,9831,1,0
hand,8,12,3,1.943,15.53,16,0.0000,0.0000,18.14,8570.6,6527.8,6585.6,6415.0,6441.2,8770.9,5077.9,227411,15090,9929,1,0
hand,8,13,3,1.948,15.49,16,0.0000,0.0000,19.54,8346.1,6142.8,6322.6,6474.2,6351.9,9609.4,4868.1,272187,14586,11074,-1,0
hand,8,14,3,1.952,15.45,16,0.0000,0.0000,19.39,8811.1,6088.5,6377.0,6780.6,6540.7,9995.6,5070.8,223467,14283,10229,-1,0
hand,8,15,3,1.957,15.42,16,0.0000,0.2407,20.88,9183.2,6841.1,6711.2,6884.0,6947.1,9532.1,9633.2,237049,33143,359949,-1,0
hand,8,0,4,2.410,12.55,12,0.0000,0.0000,26.88,10305.0,7044.9,7247.8,7400.4,7178.4,9900.7,6126.2,220424,15755,16916,0,0
hand,8,1,4,2.417,12.51,12,0.0000,0.0000,27.55,10804.8,7338.3,7603.9,7817.2,7452.0,10572.1,6147.8,288779,16518,16569,0,0
hand,8,2,4,2.424,12.48,12,0.0000,0.0000,28.08,10276.2,7349.9,7128.2,7228.9,7303.9,10403.6,5866.2,260769,16842,17215,-1,0
hand,8,3,4,2.431,12.44,12,0.0000,0.0000,28.28,9833.3,7100.1,6979.7,7131.7,7145.6,10556.1,6185.1,304770,15709,16313,-1,0
hand,8,4,4,0.903,90.31,90,0.0000,0.0000,6.33,2819.8,3395.5,3508.5,3447.2,3584.3,5266.0,3015.1,34423,34816,30026,8,-19
hand,8,5,4,0.329,89.87,90,0.0232,0.0000,3.04,1549.8,1064.1,1069.0,1069.0,1206.1,2149.4,2011.9,15432,5285,19287,2,0
hand,8,6,4,0.321,89.34,90,0.0029,0.0000,2.62,1205.4,951.8,951.8,951.8,986.9,1778.7,1631.2,11990,6054,13024,0,-1
hand,8,7,4,0.335,88.49,88,0.0732,0.0000,2.99,1233.8,939.9,939.9,939.9,1018.9,1764.2,1711.2,10895,5000,12500,-1,-1
hand,8,8,4,0.811,87.78,86,0.2307,0.0000,7.54,2939.2,3450.0,3667.6,3667.6,3684.5,3925.5,3990.6,83258,40144,57431,0,6
hand,8,9,4,2.464,12.23,90,0.9470,0.0000,21.61,8570.8,9168.6,9123.9,10046.8,9164.5,9037.9,5439.0,291061,285719,15140,16,0
hand,8,10,4,2.460,12.19,12,0.0176,0.0000,19.57,8071.3,6156.9,6233.2,5718.6,6050.6,8835.5,4904.5,280452,24177,11693,-3,0
hand,8,11,4,2.470,12.15,12,0.0000,0.0000,21.18,9179.6,6027.0,6203.7,6203.7,6483.6,9751.6,4531.9,283432,20643,12512,-4,0
hand,8,12,4,2.495,12.12,12,0.0002,0.0000,26.23,10264.9,8065.0,8065.0,8065.0,8193.2,11766.8,6128.6,289496,17414,15622,0,0
hand,8,13,4,2.504,12.08,12,0.0000,0.0000,27.52,11244.6,8300.4,8300.4,8300.4,8534.6,12507.4,6672.1,238904,16590,15701,0,0
hand,8,14,4,2.511,12.05,12,0.0000,0.0000,27.71,10794.3,8144.2,8144.2,8144.2,8303.3,12378.4,6483.7,246972,16372,16091,0,0
hand,8,15,4,2.519,12.01,12,0.0000,0.1873,30.26,12370.3,9846.0,9846.0,9846.0,9966.7,13015.4,13605.1,296218,35463,338719,0,0
hand,8,0,5,3.327,9.14,10,0.0000,0.0000,52.59,15720.3,10805.2,10924.8,10924.8,11229.4,13400.2,12724.6,277431,20567,46077,-1,0
hand,8,1,5,3.340,9.11,10,0.0000,0.0000,45.91,15035.0,10693.6,10693.6,10693.6,10967.6,12673.5,12096.2,284365,21294,44372,0,0
hand,8,2,5,3.354,9.07,10,0.0000,0.0000,46.68,14284.6,10762.4,10762.4,10762.4,10910.3,13020.2,11979.0,294834,21031,44357,0,0
hand,8,3,5,3.367,9.03,10,0.0000,0.0000,45.39,13293.4,10265.2,10265.2,10265.2,10498.0,12932.9,11021.8,297553,21062,36475,0,0
hand,8,4,5,0.818,99.32,120,0.0100,0.0000,5.62,2624.9,2985.6,2848.7,2927.8,3086.6,5019.0,3251.5,25384,29388,23172,4,3
hand,8,5,5,0.449,98.80,92,0.1077,0.0000,4.12,2468.8,2912.8,3370.2,3063.0,3312.2,2955.5,2900.6,38741,37584,41172,-19,0
hand,8,6,5,0.296,101.32,102,0.0000,0.0000,2.49,1047.3,464.4,464.4,464.4,595.8,2530.3,2083.4,8222,1389,17965,0,-1
hand,8,7,5,0.917,93.85,38,0.3347,0.0000,12.09,5039.8,6153.4,6162.8,5254.4,6163.3,7185.9,6704.2,72426,72346,67076,-17,-19
hand,8,8,5,0.774,93.47,94,0.1458,0.0000,9.41,4143.9,3639.6,3639.6,3639.6,3864.7,4415.2,4353.4,65080,43833,56134,-1,-1
hand,8,9,5,2.953,10.53,46,1.0000,0.0000,31.72,7474.6,7789.0,7844.2,6873.3,7736.4,9282.6,4916.8,176661,193184,38861,-19,8
hand,8,10,5,2.668,11.25,28,0.1384,0.0000,5.03,4187.7,1438.9,1438.9,1429.7,1522.2,3454.1,598.8,127075,21691,3047,0,0
hand,8,11,5,2.690,11.16,12,0.0000,0.0000,5.27,4663.6,817.6,817.6,817.6,799.2,3522.8,710.0,131150,4774,4156,0,0
hand,8,12,5,3.448,8.82,8,0.0376,0.0000,45.57,16229.3,12696.4,13192.4,13192.4,13351.9,17236.8,11569.0,279362,37363,31841,1,0
hand,8,13,5,3.510,8.68,8,0.0000,0.0000,50.14,15720.6,11538.4,12015.2,12015.2,11516.7,16575.9,12053.8,291472,24520,39978,-1,0
hand,8,14,5,3.512,8.64,8,0.0000,0.0000,50.48,15629.9,11035.2,10934.9,11565.9,11160.4,16582.4,11726.5,283781,24288,37512,-1,0
hand,8,15,5,3.408,8.68,8,0.0000,0.1443,39.62,14122.9,9700.9,10354.8,10354.8,9934.7,15169.3,14770.8,213712,29489,240122,0,0
hand,8,0,6,4.196,7.18,8,0.0000,0.0000,27.31,10719.8,4196.4,4533.2,4533.2,5428.4,8644.4,7321.6,102363,8343,20738,-1,0
hand,8,1,6,4.729,6.35,6,0.0000,0.0000,45.53,13950.9,6983.9,7634.3,7634.3,7560.0,10869.8,9065.5,159076,15002,29201,0,0
hand,8,2,6,5.139,5.66,6,0.0000,0.0000,58.46,15422.8,9989.3,10744.2,10744.2,10862.3,12228.5,11154.9,201814,21713,43056,1,0
hand,8,3,6,5.210,5.63,6,0.0000,0.0000,50.95,14528.7,9803.2,9803.2,9803.2,9572.6,11551.2,8818.3,197075,22356,36396,-1,0
hand,8,4,6,0.816,99.51,100,0.0156,0.0000,5.54,3304.8,3127.8,3098.7,3098.7,3176.4,5326.3,3480.4,41108,30052,36187,3,-1
hand,8,5,6,0.565,98.98,100,0.1582,0.0000,4.22,2439.3,3156.0,3067.0,3067.0,3409.1,2830.4,2759.5,29507,32330,37409,0,-9
hand,8,6,6,0.296,101.52,102,0.0000,0.0000,2.59,1204.1,502.4,502.4,502.4,712.6,2840.8,2606.3,12036,1558,29711,0,-1
hand,8,7,6,1.866,94.04,144,0.3992,0.0000,18.76,6534.3,7684.5,7613.0,6687.6,7644.4,10012.7,9420.8,81969,83861,84172,-13,15
hand,8,8,6,1.000,93.65,94,0.1130,0.0000,9.51,3861.0,3551.8,3479.0,3493.9,4162.2,4081.1,4050.2,41002,35911,37474,-16,2
hand,8,9,6,3.411,10.48,46,1.0000,0.0000,39.01,8046.5,8482.3,8418.2,7773.6,8348.5,9106.1,5138.6,148795,176075,39266,-19,-16
hand,8,10,6,2.663,11.28,28,0.1533,0.0000,5.76,4316.8,1528.4,1528.4,1361.2,1640.6,3372.8,572.5,151177,27116,2835,0,0
hand,8,11,6,2.684,11.19,12,0.0000,0.0000,5.91,4397.8,760.9,760.9,760.9,766.8,3732.0,720.0,150466,4360,4244,0,0
hand,8,12,6,5.161,5.56,6,0.0867,0.0000,54.67,15827.8,10794.0,11544.4,12339.8,11842.9,15081.4,10968.0,179093,54317,40036,1,0
hand,8,13,6,4.818,6.27,6,0.0000,0.0000,43.84,14173.4,6511.8,6987.8,6987.8,7719.8,13636.4,7793.1,142160,12029,22399,-1,0
hand,8,14,6,4.195,7.17,8,0.0000,0.0000,26.11,11020.0,4342.0,4709.3,4709.3,5502.4,11256.1,6102.0,88944,8716,14549,-1,0
hand,8,15,6,3.666,8.21,8,0.0000,0.1406,20.92,9013.9,3983.3,4097.6,4097.6,4850.0,9702.2,9594.2,75505,11132,88924,-1,0
hand,8,0,7,4.205,7.16,8,0.0000,0.0000,23.29,8470.6,2409.4,2237.5,2237.5,3322.7,7890.4,5966.3,83969,5552,18591,-1,0
hand,8,1,7,4.900,6.14,6,0.0000,0.0000,28.51,10547.1,4124.8,3916.2,3916.2,4989.1,9331.2,7263.0,83842,9407,20003,-1,0
hand,8,2,7,5.676,5.21,6,0.0000,0.0000,23.20,10211.7,2507.7,2507.7,2507.7,3210.4,8407.1,4600.3,79438,9251,14662,0,0
hand,8,3,7,5.809,5.17,6,0.0000,0.0000,14.01,7702.2,552.0,552.0,552.0,1048.4,6723.6,1162.3,69260,3929,6616,0,0
hand,8,4,7,2.893,15.43,6,0.0063,0.0000,9.22,5202.5,7482.8,7276.1,4798.6,7378.6,5652.0,3486.2,54735,72934,23897,0,-1
hand,8,5,7,2.421,88.57,86,0.1045,0.0000,9.76,4903.8,6054.7,5912.0,5856.3,6018.8,4953.2,3420.9,45095,53199,38621,-5,-1
hand,8,6,7,0.295,101.72,102,0.0000,0.0000,2.94,1032.5,527.9,522.1,522.1,803.5,3149.3,2952.0,7953,1521,30523,0,-1
hand,8,7,7,2.565,93.20,94,0.3530,0.0000,10.36,5202.1,5883.1,5609.5,5769.7,5608.2,6231.5,5592.2,49671,43439,49754,2,-2
hand,8,8,7,1.774,93.74,92,0.1914,0.0000,7.20,3473.4,3550.3,3899.7,3899.7,3993.3,3742.4,3529.1,31831,33948,28975,-12,-17
hand,8,9,7,3.593,10.43,46,0.8542,0.0000,28.77,6137.2,6839.6,6812.4,6081.0,6851.0,6878.0,3455.2,108526,130524,26812,-1,1
