case,regions,run,variant,phase,frame,mode,body_version,wire_bytes,detail_bytes,encode_ms,raw_fnv64,oracle_match
independent-noack,global,2,candidate,measure-12,measure,row-v3,3,91221,88546,7.90833,8030ea57249b6c82,1
independent-noack,global,2,candidate,measure-13,measure,row-v3,3,91221,88546,7.92806,8030ea57249b6c82,1
independent-noack,global,2,candidate,measure-14,measure,row-v3,3,91221,88546,7.67921,8030ea57249b6c82,1
independent-noack,global,2,candidate,measure-15,measure,row-v3,3,91221,88546,7.69552,8030ea57249b6c82,1
independent-noack,global,2,candidate,measure-16,measure,row-v3,3,91221,88546,7.80059,8030ea57249b6c82,1
independent-noack,global,2,candidate,measure-17,measure,row-v3,3,91221,88546,7.71028,8030ea57249b6c82,1
independent-noack,global,2,candidate,measure-18,measure,row-v3,3,91221,88546,7.79591,8030ea57249b6c82,1
independent-noack,global,2,candidate,measure-19,measure,row-v3,3,91221,88546,7.69530,8030ea57249b6c82,1
independent-noack,global,2,candidate,measure-20,measure,row-v3,3,91221,88546,8.12609,8030ea57249b6c82,1
independent-noack,global,2,candidate,measure-21,measure,row-v3,3,91221,88546,7.59511,8030ea57249b6c82,1
independent-noack,global,2,candidate,measure-22,measure,row-v3,3,91221,88546,7.72445,8030ea57249b6c82,1
independent-noack,global,2,candidate,measure-23,measure,row-v3,3,91221,88546,7.97008,8030ea57249b6c82,1
independent-noack,global,2,candidate,measure-24,measure,row-v3,3,91221,88546,7.67761,8030ea57249b6c82,1
independent-noack,global,3,baseline,control,anchor,independent,2,101724,99049,8.56530,743740e50850356b,1
independent-noack,global,3,baseline,control,no-ack,independent,2,102116,99441,7.68591,8030ea57249b6c82,1
independent-noack,global,3,baseline,control,ack-pair,independent,2,102116,99441,7.28013,8030ea57249b6c82,1
independent-noack,global,3,baseline,control,forgot-ref,independent,2,102116,99441,7.50912,8030ea57249b6c82,1
independent-noack,global,3,baseline,control,anchor-id8,independent,2,102116,99441,7.06393,8030ea57249b6c82,1
independent-noack,global,3,baseline,control,post-reset,independent,2,102116,99441,7.02070,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-01,measure,independent,2,102116,99441,6.72806,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-02,measure,independent,2,102116,99441,6.37652,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-03,measure,independent,2,102116,99441,6.50778,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-04,measure,independent,2,102116,99441,7.14663,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-05,measure,independent,2,102116,99441,7.07011,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-06,measure,independent,2,102116,99441,6.99703,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-07,measure,independent,2,102116,99441,7.43228,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-08,measure,independent,2,102116,99441,7.40422,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-09,measure,independent,2,102116,99441,7.20494,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-10,measure,independent,2,102116,99441,6.64456,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-11,measure,independent,2,102116,99441,7.15059,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-12,measure,independent,2,102116,99441,6.74539,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-13,measure,independent,2,102116,99441,6.78571,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-14,measure,independent,2,102116,99441,6.53564,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-15,measure,independent,2,102116,99441,7.04977,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-16,measure,independent,2,102116,99441,6.86264,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-17,measure,independent,2,102116,99441,7.03160,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-18,measure,independent,2,102116,99441,7.62803,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-19,measure,independent,2,102116,99441,6.71763,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-20,measure,independent,2,102116,99441,6.50145,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-21,measure,independent,2,102116,99441,6.86950,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-22,measure,independent,2,102116,99441,6.51193,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-23,measure,independent,2,102116,99441,6.61303,8030ea57249b6c82,1
independent-noack,global,3,baseline,measure-24,measure,independent,2,102116,99441,7.75661,8030ea57249b6c82,1
independent-noack,regional,0,baseline,control,anchor,independent,2,101724,99049,7.22168,743740e50850356b,1
independent-noack,regional,0,baseline,control,no-ack,independent,2,102116,99441,6.72872,8030ea57249b6c82,1
independent-noack,regional,0,baseline,control,ack-pair,independent,2,102116,99441,6.50303,8030ea57249b6c82,1
independent-noack,regional,0,baseline,control,forgot-ref,independent,2,102116,99441,6.21108,8030ea57249b6c82,1
independent-noack,regional,0,baseline,control,anchor-id8,independent,2,102116,99441,6.12948,8030ea57249b6c82,1
independent-noack,regional,0,baseline,control,post-reset,independent,2,102116,99441,6.29561,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-01,measure,independent,2,102116,99441,6.57591,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-02,measure,independent,2,102116,99441,6.66729,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-03,measure,independent,2,102116,99441,6.55091,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-04,measure,independent,2,102116,99441,6.56552,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-05,measure,independent,2,102116,99441,6.81835,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-06,measure,independent,2,102116,99441,6.53538,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-07,measure,independent,2,102116,99441,6.27869,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-08,measure,independent,2,102116,99441,6.73186,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-09,measure,independent,2,102116,99441,6.27783,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-10,measure,independent,2,102116,99441,6.17080,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-11,measure,independent,2,102116,99441,6.45356,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-12,measure,independent,2,102116,99441,6.14992,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-13,measure,independent,2,102116,99441,6.76959,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-14,measure,independent,2,102116,99441,6.64470,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-15,measure,independent,2,102116,99441,6.51809,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-16,measure,independent,2,102116,99441,6.41048,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-17,measure,independent,2,102116,99441,6.47139,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-18,measure,independent,2,102116,99441,6.81795,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-19,measure,independent,2,102116,99441,6.39675,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-20,measure,independent,2,102116,99441,6.27013,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-21,measure,independent,2,102116,99441,6.27372,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-22,measure,independent,2,102116,99441,6.45191,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-23,measure,independent,2,102116,99441,6.87154,8030ea57249b6c82,1
independent-noack,regional,0,baseline,measure-24,measure,independent,2,102116,99441,6.48417,8030ea57249b6c82,1
independent-noack,regional,1,candidate,control,anchor,row-v3,3,91303,88628,8.62644,743740e50850356b,1
independent-noack,regional,1,candidate,control,no-ack,row-v3,3,91221,88546,7.67929,8030ea57249b6c82,1
independent-noack,regional,1,candidate,control,ack-pair,row-v3,3,91221,88546,7.75484,8030ea57249b6c82,1
independent-noack,regional,1,candidate,control,forgot-ref,row-v3,3,91221,88546,7.59204,8030ea57249b6c82,1
independent-noack,regional,1,candidate,control,anchor-id8,row-v3,3,91221,88546,7.47718,8030ea57249b6c82,1
independent-noack,regional,1,candidate,control,post-reset,row-v3,3,91221,88546,7.37026,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-01,measure,row-v3,3,91221,88546,7.67166,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-02,measure,row-v3,3,91221,88546,7.31474,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-03,measure,row-v3,3,91221,88546,8.16979,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-04,measure,row-v3,3,91221,88546,7.77844,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-05,measure,row-v3,3,91221,88546,7.99098,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-06,measure,row-v3,3,91221,88546,7.64172,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-07,measure,row-v3,3,91221,88546,8.01318,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-08,measure,row-v3,3,91221,88546,8.55401,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-09,measure,row-v3,3,91221,88546,7.98992,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-10,measure,row-v3,3,91221,88546,8.15096,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-11,measure,row-v3,3,91221,88546,7.94791,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-12,measure,row-v3,3,91221,88546,7.69347,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-13,measure,row-v3,3,91221,88546,7.89832,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-14,measure,row-v3,3,91221,88546,7.69890,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-15,measure,row-v3,3,91221,88546,7.38343,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-16,measure,row-v3,3,91221,88546,7.57115,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-17,measure,row-v3,3,91221,88546,7.80853,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-18,measure,row-v3,3,91221,88546,7.67314,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-19,measure,row-v3,3,91221,88546,7.82211,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-20,measure,row-v3,3,91221,88546,7.64035,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-21,measure,row-v3,3,91221,88546,7.36497,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-22,measure,row-v3,3,91221,88546,7.97792,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-23,measure,row-v3,3,91221,88546,7.75861,8030ea57249b6c82,1
independent-noack,regional,1,candidate,measure-24,measure,row-v3,3,91221,88546,7.52357,8030ea57249b6c82,1
independent-noack,regional,2,candidate,control,anchor,row-v3,3,91303,88628,8.77638,743740e50850356b,1
independent-noack,regional,2,candidate,control,no-ack,row-v3,3,91221,88546,8.35726,8030ea57249b6c82,1
independent-noack,regional,2,candidate,control,ack-pair,row-v3,3,91221,88546,8.22018,8030ea57249b6c82,1
independent-noack,regional,2,candidate,control,forgot-ref,row-v3,3,91221,88546,8.14192,8030ea57249b6c82,1
independent-noack,regional,2,candidate,control,anchor-id8,row-v3,3,91221,88546,8.12790,8030ea57249b6c82,1
independent-noack,regional,2,candidate,control,post-reset,row-v3,3,91221,88546,8.16316,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-01,measure,row-v3,3,91221,88546,8.72565,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-02,measure,row-v3,3,91221,88546,7.95519,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-03,measure,row-v3,3,91221,88546,8.36483,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-04,measure,row-v3,3,91221,88546,8.04357,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-05,measure,row-v3,3,91221,88546,8.28012,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-06,measure,row-v3,3,91221,88546,8.15040,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-07,measure,row-v3,3,91221,88546,8.00553,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-08,measure,row-v3,3,91221,88546,7.89188,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-09,measure,row-v3,3,91221,88546,8.05393,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-10,measure,row-v3,3,91221,88546,8.00626,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-11,measure,row-v3,3,91221,88546,8.24369,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-12,measure,row-v3,3,91221,88546,8.59067,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-13,measure,row-v3,3,91221,88546,8.49622,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-14,measure,row-v3,3,91221,88546,8.11537,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-15,measure,row-v3,3,91221,88546,8.33008,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-16,measure,row-v3,3,91221,88546,8.38542,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-17,measure,row-v3,3,91221,88546,8.34887,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-18,measure,row-v3,3,91221,88546,8.13497,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-19,measure,row-v3,3,91221,88546,8.14776,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-20,measure,row-v3,3,91221,88546,8.06628,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-21,measure,row-v3,3,91221,88546,8.03742,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-22,measure,row-v3,3,91221,88546,8.12471,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-23,measure,row-v3,3,91221,88546,8.73871,8030ea57249b6c82,1
independent-noack,regional,2,candidate,measure-24,measure,row-v3,3,91221,88546,8.42176,8030ea57249b6c82,1
independent-noack,regional,3,baseline,control,anchor,independent,2,101724,99049,7.29253,743740e50850356b,1
independent-noack,regional,3,baseline,control,no-ack,independent,2,102116,99441,6.61382,8030ea57249b6c82,1
independent-noack,regional,3,baseline,control,ack-pair,independent,2,102116,99441,6.58690,8030ea57249b6c82,1
independent-noack,regional,3,baseline,control,forgot-ref,independent,2,102116,99441,6.54252,8030ea57249b6c82,1
independent-noack,regional,3,baseline,control,anchor-id8,independent,2,102116,99441,6.56799,8030ea57249b6c82,1
independent-noack,regional,3,baseline,control,post-reset,independent,2,102116,99441,6.11127,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-01,measure,independent,2,102116,99441,6.32020,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-02,measure,independent,2,102116,99441,6.32440,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-03,measure,independent,2,102116,99441,6.63436,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-04,measure,independent,2,102116,99441,6.47515,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-05,measure,independent,2,102116,99441,6.42117,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-06,measure,independent,2,102116,99441,6.44078,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-07,measure,independent,2,102116,99441,6.29310,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-08,measure,independent,2,102116,99441,6.30602,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-09,measure,independent,2,102116,99441,6.50881,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-10,measure,independent,2,102116,99441,7.16863,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-11,measure,independent,2,102116,99441,6.46999,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-12,measure,independent,2,102116,99441,6.68849,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-13,measure,independent,2,102116,99441,6.95797,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-14,measure,independent,2,102116,99441,6.90493,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-15,measure,independent,2,102116,99441,6.55434,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-16,measure,independent,2,102116,99441,6.13725,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-17,measure,independent,2,102116,99441,6.34550,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-18,measure,independent,2,102116,99441,6.34502,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-19,measure,independent,2,102116,99441,6.43088,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-20,measure,independent,2,102116,99441,6.36419,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-21,measure,independent,2,102116,99441,6.62822,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-22,measure,independent,2,102116,99441,6.72837,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-23,measure,independent,2,102116,99441,6.57668,8030ea57249b6c82,1
independent-noack,regional,3,baseline,measure-24,measure,independent,2,102116,99441,6.89207,8030ea57249b6c82,1
dark-noack,global,0,baseline,control,anchor,independent,2,138065,135390,7.70461,034c0f430ec2a48c,1
dark-noack,global,0,baseline,control,no-ack,independent,2,136996,134321,6.92969,e83afd1ce36ce231,1
dark-noack,global,0,baseline,control,ack-pair,independent,2,136996,134321,6.81955,e83afd1ce36ce231,1
dark-noack,global,0,baseline,control,forgot-ref,independent,2,136996,134321,6.68227,e83afd1ce36ce231,1
dark-noack,global,0,baseline,control,anchor-id8,independent,2,136996,134321,6.74851,e83afd1ce36ce231,1
dark-noack,global,0,baseline,control,post-reset,independent,2,136996,134321,6.47499,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-01,measure,independent,2,136996,134321,6.81404,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-02,measure,independent,2,136996,134321,6.40949,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-03,measure,independent,2,136996,134321,6.42179,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-04,measure,independent,2,136996,134321,6.52050,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-05,measure,independent,2,136996,134321,6.52525,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-06,measure,independent,2,136996,134321,6.52417,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-07,measure,independent,2,136996,134321,6.25907,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-08,measure,independent,2,136996,134321,6.46840,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-09,measure,independent,2,136996,134321,6.62384,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-10,measure,independent,2,136996,134321,6.37778,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-11,measure,independent,2,136996,134321,6.98196,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-12,measure,independent,2,136996,134321,6.80734,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-13,measure,independent,2,136996,134321,6.52921,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-14,measure,independent,2,136996,134321,6.46451,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-15,measure,independent,2,136996,134321,7.00134,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-16,measure,independent,2,136996,134321,6.50490,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-17,measure,independent,2,136996,134321,6.77179,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-18,measure,independent,2,136996,134321,6.68138,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-19,measure,independent,2,136996,134321,6.45116,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-20,measure,independent,2,136996,134321,6.43992,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-21,measure,independent,2,136996,134321,6.36071,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-22,measure,independent,2,136996,134321,6.35181,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-23,measure,independent,2,136996,134321,6.39233,e83afd1ce36ce231,1
dark-noack,global,0,baseline,measure-24,measure,independent,2,136996,134321,6.49156,e83afd1ce36ce231,1
dark-noack,global,1,candidate,control,anchor,row-v3,3,113209,110534,8.80976,034c0f430ec2a48c,1
dark-noack,global,1,candidate,control,no-ack,row-v3,3,112399,109724,8.11699,e83afd1ce36ce231,1
dark-noack,global,1,candidate,control,ack-pair,row-v3,3,112399,109724,7.99035,e83afd1ce36ce231,1
dark-noack,global,1,candidate,control,forgot-ref,row-v3,3,112399,109724,8.46826,e83afd1ce36ce231,1
dark-noack,global,1,candidate,control,anchor-id8,row-v3,3,112399,109724,8.17225,e83afd1ce36ce231,1
dark-noack,global,1,candidate,control,post-reset,row-v3,3,112399,109724,7.86850,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-01,measure,row-v3,3,112399,109724,8.06047,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-02,measure,row-v3,3,112399,109724,8.00017,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-03,measure,row-v3,3,112399,109724,7.95761,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-04,measure,row-v3,3,112399,109724,8.11348,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-05,measure,row-v3,3,112399,109724,7.87357,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-06,measure,row-v3,3,112399,109724,8.05130,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-07,measure,row-v3,3,112399,109724,8.05547,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-08,measure,row-v3,3,112399,109724,8.20405,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-09,measure,row-v3,3,112399,109724,8.04945,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-10,measure,row-v3,3,112399,109724,8.24765,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-11,measure,row-v3,3,112399,109724,8.54385,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-12,measure,row-v3,3,112399,109724,7.99816,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-13,measure,row-v3,3,112399,109724,8.24464,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-14,measure,row-v3,3,112399,109724,8.02464,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-15,measure,row-v3,3,112399,109724,8.21294,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-16,measure,row-v3,3,112399,109724,7.94931,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-17,measure,row-v3,3,112399,109724,8.40528,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-18,measure,row-v3,3,112399,109724,8.05157,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-19,measure,row-v3,3,112399,109724,8.20106,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-20,measure,row-v3,3,112399,109724,7.94817,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-21,measure,row-v3,3,112399,109724,8.18043,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-22,measure,row-v3,3,112399,109724,8.07314,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-23,measure,row-v3,3,112399,109724,8.01397,e83afd1ce36ce231,1
dark-noack,global,1,candidate,measure-24,measure,row-v3,3,112399,109724,8.07108,e83afd1ce36ce231,1
dark-noack,global,2,candidate,control,anchor,row-v3,3,113209,110534,9.36497,034c0f430ec2a48c,1
dark-noack,global,2,candidate,control,no-ack,row-v3,3,112399,109724,8.78123,e83afd1ce36ce231,1
dark-noack,global,2,candidate,control,ack-pair,row-v3,3,112399,109724,8.99089,e83afd1ce36ce231,1
dark-noack,global,2,candidate,control,forgot-ref,row-v3,3,112399,109724,8.93110,e83afd1ce36ce231,1
dark-noack,global,2,candidate,control,anchor-id8,row-v3,3,112399,109724,8.94604,e83afd1ce36ce231,1
dark-noack,global,2,candidate,control,post-reset,row-v3,3,112399,109724,8.91969,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-01,measure,row-v3,3,112399,109724,8.91093,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-02,measure,row-v3,3,112399,109724,8.27886,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-03,measure,row-v3,3,112399,109724,8.59193,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-04,measure,row-v3,3,112399,109724,8.51536,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-05,measure,row-v3,3,112399,109724,8.33611,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-06,measure,row-v3,3,112399,109724,9.01479,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-07,measure,row-v3,3,112399,109724,9.06813,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-08,measure,row-v3,3,112399,109724,8.67342,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-09,measure,row-v3,3,112399,109724,8.31793,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-10,measure,row-v3,3,112399,109724,8.35317,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-11,measure,row-v3,3,112399,109724,8.70871,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-12,measure,row-v3,3,112399,109724,8.36424,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-13,measure,row-v3,3,112399,109724,9.09090,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-14,measure,row-v3,3,112399,109724,8.46796,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-15,measure,row-v3,3,112399,109724,8.45143,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-16,measure,row-v3,3,112399,109724,8.66142,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-17,measure,row-v3,3,112399,109724,9.15638,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-18,measure,row-v3,3,112399,109724,9.24596,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-19,measure,row-v3,3,112399,109724,8.70411,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-20,measure,row-v3,3,112399,109724,8.61133,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-21,measure,row-v3,3,112399,109724,8.64078,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-22,measure,row-v3,3,112399,109724,8.85346,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-23,measure,row-v3,3,112399,109724,9.07094,e83afd1ce36ce231,1
dark-noack,global,2,candidate,measure-24,measure,row-v3,3,112399,109724,8.88271,e83afd1ce36ce231,1
dark-noack,global,3,baseline,control,anchor,independent,2,138065,135390,7.41862,034c0f430ec2a48c,1
dark-noack,global,3,baseline,control,no-ack,independent,2,136996,134321,7.19947,e83afd1ce36ce231,1
dark-noack,global,3,baseline,control,ack-pair,independent,2,136996,134321,7.05327,e83afd1ce36ce231,1
dark-noack,global,3,baseline,control,forgot-ref,independent,2,136996,134321,6.78539,e83afd1ce36ce231,1
dark-noack,global,3,baseline,control,anchor-id8,independent,2,136996,134321,6.83298,e83afd1ce36ce231,1
dark-noack,global,3,baseline,control,post-reset,independent,2,136996,134321,6.59247,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-01,measure,independent,2,136996,134321,7.32657,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-02,measure,independent,2,136996,134321,7.06791,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-03,measure,independent,2,136996,134321,7.13862,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-04,measure,independent,2,136996,134321,7.91660,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-05,measure,independent,2,136996,134321,7.48498,e83afd1ce36ce231,1
